data_series,avg,std
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.536822465789819E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,1.074002901830523E-4
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,4.454694264434871E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,8.156308451297583E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,5.4041433670256186E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,7.917034987068566E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,8.301026258028787E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,5.356865538276712E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,9.058479725139424E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,8.215251469534209E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,7.190414229979377E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,4.523906517239655E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,8.225520704102367E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.937598462521856E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9906030074055974,8.322960682084665E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.89032063377295E-5
CPU Soft Interrupts#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9906030074055974,1.1591934820635662E-4
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9912961544286722,7.84688275271032E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,5.781237965697901E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,8.707457396997359E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,8.659464874936719E-5
CPU Soft Interrupts#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,8.606252272920048E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,7.167355915099454E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,7.515763309235359E-5
CPU Soft Interrupts#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.0699512683182448E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM,0.9910250387666336,1.4435143963574624E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,1.4959152877804056E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.4365741055307284E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.4603316591073578E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,1.502565737493044E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.4432245552433668E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.5335374471801757E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.4956254466663097E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910250387666336,1.4554086316913726E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910250387666336,1.3031766536728944E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.2438354714232173E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.3672875669099211E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.2962363628461602E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.4196884583328643E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.3603472760831872E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910250387666336,1.309537262271437E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.4928942464056825E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.4335530641560053E-4
Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910250387666336,1.414765430916879E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS,0.9910312267660537,1.1996947637761641E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,1.1403535815264868E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.2896761494873735E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,1.19275447294943E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.3420770409103166E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.2827358586606392E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,1.2060553723747063E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.4152828289831345E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.3559416467334574E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9910312267660537,1.3371540134943314E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM,0.9910312267660537,8.072772047344073E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.0562943146053688E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,9.969531323556917E-5
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.101754915201578E-4
Minor Page Faults#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,1.181611152987034E-4
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS,0.9912350045438253,2.8861724462998557E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,5.1622629146013513E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.107558449842962E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.147804578572403E-5
CurrentThreadCpuTime#PLAIN#JVM@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,6.124065485501344E-5
CurrentThreadCpuTime#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9906030074055974,6.331163440726792E-5
CPU Kernel Processes#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS,0.9906030074055974,4.864363493089606E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM,0.9912961544286722,6.920454027051746E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.0123660579567158E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,8.028811096616261E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,9.916754857462792E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.0300746128423012E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,8.013901009992006E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.1217107562507418E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.2114050178360918E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,9.190134100373602E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,7.180941988954948E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.038414854147036E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.1836397171348565E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.0546324003701957E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.1821487084724309E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@ProcessCpuTime#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,1.502469363723972E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS,0.9908541778503088,1.0633866925203329E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS,0.9910312267660537,8.44420821068096E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.1647414763196371E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.2558263583763429E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,1.180959022542797E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.2543353497139172E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@CPU Idle Processes#PLAIN#CENTOS@CPU User Processes#PLAIN#CENTOS@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9908541778503088,1.5746560049654585E-4
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@CPU Kernel Processes#PLAIN#CENTOS@Minor Page Faults#PLAIN#CENTOS,0.9908541778503088,9.866019176341502E-5
CPU Soft Interrupts#PLAIN#CENTOS@CollectionCount#PLAIN#JVM@TotalStartedThreadCount#PLAIN#JVM@CPU User Processes#PLAIN#CENTOS@CurrentThreadCpuTime#PLAIN#JVM@Minor Page Faults#PLAIN#CENTOS@Free Virtual Pages#PLAIN#CENTOS,0.9910250387666336,1.1432741469089763E-4
